COD_PERSONA,prob_0,prob_1,y,pc1,pc2
43167,0.43953492588948107,0.5604650741105189,-79.54641511080742,-79.54641511080742,12.742619926668878
22706,0.48143841200483894,0.518561587995161,135.0436142763293,135.0436142763293,-84.84255666505105
36678,0.48668817573865975,0.5133118242613403,-37.27367769743492,-37.27367769743492,-6.210545695741673
10482,0.43953492588948107,0.5604650741105189,359.16961868212053,359.16961868212053,420.4546544372259
5974,0.43953492588948107,0.5604650741105189,129.04447256890754,129.04447256890754,-81.06502373444327
41010,0.6782439678375232,0.32175603216247683,-61.635104008609595,-61.635104008609595,4.554696332728905
42396,0.48668817573865975,0.5133118242613403,-69.44120574104859,-69.44120574104859,8.338622436643805
32831,0.48668817573865975,0.5133118242613403,45.326484840385326,45.326484840385326,3.1888114376479715
35927,0.7735973732373289,0.22640262676267114,10.754173090745205,10.754173090745205,28.688966859154924
28739,0.931959272226923,0.06804072777307697,109.64487121915508,109.64487121915508,-73.44914746806515
40235,0.43953492588948107,0.5604650741105189,-55.82664093239262,-55.82664093239262,1.7216117125677766
37572,0.47107525020729013,0.5289247497927099,-37.079674530913024,-37.079674530913024,-5.88227569407653
39618,0.47107525020729013,0.5289247497927099,-66.61792078171207,-66.61792078171207,6.840680951270575
41242,0.48143841200483894,0.518561587995161,-72.82443197956582,-72.82443197956582,9.721970626258386
32735,0.48143841200483894,0.518561587995161,44.34540064592502,44.34540064592502,-43.20041422810401
5853,0.48143841200483894,0.518561587995161,129.26581021458722,129.26581021458722,-81.90887638078253
12575,0.5625244831428585,0.4374755168571415,212.99378886708269,212.99378886708269,242.8806838599766
37842,0.48143841200483894,0.518561587995161,-13.556390191617668,-13.556390191617668,-17.441438233258495
1822,0.4658410611199143,0.5341589388800857,117.13187335450264,117.13187335450264,-76.9871026060058
1036,0.43953492588948107,0.5604650741105189,196.7677396793724,196.7677396793724,94.28955810763267
1071,0.4658410611199143,0.5341589388800857,129.1457307624727,129.1457307624727,-81.38133354800799
38145,0.9700763150429996,0.02992368495700037,-14.286069141248728,-14.286069141248728,-17.005874512058348
12797,0.48143841200483894,0.518561587995161,175.60989902664673,175.60989902664673,-2.5977634528860643
3494,0.4658410611199143,0.5341589388800857,122.47737438986357,122.47737438986357,-79.20934468525323
3195,0.48143841200483894,0.518561587995161,119.34303784944692,119.34303784944692,-77.48210232010818
41781,0.9654763090608041,0.034523690939195946,-68.47686663942076,-68.47686663942076,16.34881557248074
5510,0.4658410611199143,0.5341589388800857,133.9181400854554,133.9181400854554,-83.80211976042993
28602,0.6644402721173683,0.3355597278826316,118.80532164957401,118.80532164957401,-77.68492153202253
8347,0.48143841200483894,0.518561587995161,268.36971793298136,268.36971793298136,239.26559999416813
25360,0.48143841200483894,0.518561587995161,123.04966139614538,123.04966139614538,-79.62898098755416
37536,0.48143841200483894,0.518561587995161,-60.817240171341446,-60.817240171341446,44.566088044614204
32815,0.48143841200483894,0.518561587995161,76.6618922196944,76.6618922196944,-58.515613399522984
37752,0.43953492588948107,0.5604650741105189,-24.666096630624693,-24.666096630624693,-12.255833816887987
